Date,Apple,Tesla,Microsoft,Amazon,NVIDIA
2023-09-13,172.7159881591797,271.29998779296875,331.6150207519531,144.85000610351562,45.463932037353516
2023-09-14,174.2328643798828,276.0400085449219,334.2201232910156,144.72000122070312,45.55988693237305
2023-09-15,173.50909423828125,274.3900146484375,325.8522644042969,140.38999938964844,43.879661560058594
2023-09-18,176.4437255859375,265.2799987792969,324.70758056640625,139.97999572753906,43.94562911987305
2023-09-19,177.53428649902344,266.5,324.30303955078125,137.6300048828125,43.49983596801758
2023-09-20,173.98500061035156,262.5899963378906,316.52728271484375,135.2899932861328,42.21943283081055
2023-09-21,172.4383544921875,255.6999969482422,315.30364990234375,129.3300018310547,40.99799728393555
2023-09-22,173.29098510742188,244.8800048828125,312.8169860839844,129.1199951171875,41.590721130371094
2023-09-25,174.56993103027344,246.99000549316406,313.3399658203125,131.27000427246094,42.20243835449219
2023-09-26,170.4852752685547,244.1199951171875,308.0114440917969,125.9800033569336,41.89158630371094
2023-09-27,168.9683837890625,240.5,308.65277099609375,125.9800033569336,42.448326110839844
2023-09-28,169.22613525390625,246.3800048828125,309.4915771484375,125.9800033569336,43.06903839111328
2023-09-29,169.74169921875,250.22000122070312,311.5736389160156,127.12000274658203,43.478843688964844
2023-10-02,172.25991821289062,251.60000610351562,317.5436096191406,129.4600067138672,44.76125717163086
2023-10-03,170.92147827148438,246.52999877929688,309.2449035644531,124.72000122070312,43.4968376159668
2023-10-04,172.1707000732422,261.1600036621094,314.7412109375,127.0,44.02060317993164
2023-10-05,173.4099884033203,260.04998779296875,315.1358947753906,125.95999908447266,44.66729736328125
2023-10-06,175.9678192138672,260.5299987792969,322.931396484375,127.95999908447266,45.74079895019531
2023-10-09,177.45498657226562,259.6700134277344,325.4575500488281,128.25999450683594,45.25202178955078
2023-10-10,176.86012268066406,263.6199951171875,324.0465087890625,129.47999572753906,45.77677917480469
2023-10-11,178.2580108642578,262.989990234375,328.023193359375,131.8300018310547,46.78431701660156
2023-10-12,179.1602325439453,258.8699951171875,326.77984619140625,132.3300018310547,46.92325210571289
2023-10-13,177.31617736816406,251.1199951171875,323.395263671875,129.7899932861328,45.43993377685547
2023-10-16,177.1873016357422,253.9199981689453,328.2402648925781,132.5500030517578,46.07365036010742
2023-10-17,175.63075256347656,254.85000610351562,327.6679382324219,131.47000122070312,43.91764450073242
